Date,Passengers
1978-11-15,521
1978-11-16,482
1978-11-17,614
1978-11-18,525
1978-11-19,574
1978-11-20,569
1978-11-21,479
1978-11-22,537
1978-11-23,565
1978-11-24,532
1978-11-25,551
1978-11-26,581
1978-11-27,519
1978-11-28,506
1978-11-29,512
1978-11-30,587
1978-12-01,552
1978-12-02,613
1978-12-03,644
1978-12-04,632
1978-12-05,578
1978-12-06,576
1978-12-07,641
1978-12-08,600
1978-12-09,620
1978-12-10,582
1978-12-11,628
1978-12-12,583
1978-12-13,589
1978-12-14,603
1978-12-15,637
1978-12-16,640
1978-12-17,603
1978-12-18,609
1978-12-19,596
1978-12-20,561
1978-12-21,579
1978-12-22,596
1978-12-23,580
1978-12-24,603
1978-12-25,677
1978-12-26,539
1978-12-27,560
1978-12-28,611
1978-12-29,685
1978-12-30,643
1978-12-31,648
1979-01-01,526
1979-01-02,506
1979-01-03,571
1979-01-04,540
1979-01-05,609
1979-01-06,587
1979-01-07,614
1979-01-08,555
1979-01-09,503
1979-01-10,493
1979-01-11,568
1979-01-12,599
1979-01-13,576
1979-01-14,590
1979-01-15,542
1979-01-16,510
1979-01-17,539
1979-01-18,605
1979-01-19,591
1979-01-20,564
1979-01-21,592
1979-01-22,551
1979-01-23,573
1979-01-24,582
1979-01-25,532
1979-01-26,682
1979-01-27,565
1979-01-28,545
1979-01-29,558
1979-01-30,525
1979-01-31,549
1979-02-01,513
1979-02-02,573
1979-02-03,511
1979-02-04,480
1979-02-05,515
1979-02-06,454
1979-02-07,583
1979-02-08,586
1979-02-09,567
1979-02-10,504
1979-02-11,522
1979-02-12,574
1979-02-13,534
1979-02-14,525
1979-02-15,572
1979-02-16,606
1979-02-17,552
1979-02-18,566
1979-02-19,571
1979-02-20,475
1979-02-21,500
1979-02-22,536
1979-02-23,575
1979-02-24,513
1979-02-25,571
1979-02-26,602
1979-02-27,531
1979-02-28,514
1979-03-01,636
1979-03-02,685
1979-03-03,685
1979-03-04,646
1979-03-05,621
1979-03-06,661
1979-03-07,589
1979-03-08,610
1979-03-09,629
1979-03-10,653
1979-03-11,670
1979-03-12,693
1979-03-13,512
1979-03-14,638
1979-03-15,636
1979-03-16,627
1979-03-17,657
1979-03-18,631
1979-03-19,617
1979-03-20,574
1979-03-21,644
1979-03-22,683
1979-03-23,632
1979-03-24,704
1979-03-25,683
1979-03-26,599
1979-03-27,560
1979-03-28,555
1979-03-29,659
1979-03-30,664
1979-03-31,675
1979-04-01,613
1979-04-02,545
1979-04-03,624
1979-04-04,613
1979-04-05,660
1979-04-06,645
1979-04-07,624
1979-04-08,629
1979-04-09,638
1979-04-10,542
1979-04-11,552
1979-04-12,632
1979-04-13,664
1979-04-14,618
1979-04-15,671
1979-04-16,594
1979-04-17,599
1979-04-18,586
1979-04-19,587
1979-04-20,701
1979-04-21,598
1979-04-22,578
1979-04-23,609
1979-04-24,614
1979-04-25,581
1979-04-26,578
1979-04-27,619
1979-04-28,645
1979-04-29,662
1979-04-30,638
1979-05-01,651
1979-05-02,615
1979-05-03,650
1979-05-04,676
1979-05-05,594
1979-05-06,624
1979-05-07,684
1979-05-08,580
1979-05-09,592
1979-05-10,656
1979-05-11,693
1979-05-12,678
1979-05-13,661
1979-05-14,637
1979-05-15,615
1979-05-16,603
1979-05-17,634
1979-05-18,658
1979-05-19,635
1979-05-20,631
1979-05-21,649
1979-05-22,657
1979-05-23,574
1979-05-24,674
1979-05-25,754
1979-05-26,628
1979-05-27,677
1979-05-28,566
1979-05-29,525
1979-05-30,578
1979-05-31,651
1979-06-01,759
1979-06-02,726
1979-06-03,749
1979-06-04,709
1979-06-05,697
1979-06-06,649
1979-06-07,735
1979-06-08,762
1979-06-09,705
1979-06-10,759
1979-06-11,762
1979-06-12,679
1979-06-13,716
1979-06-14,741
1979-06-15,805
1979-06-16,801
1979-06-17,845
1979-06-18,732
1979-06-19,707
1979-06-20,667
1979-06-21,742
1979-06-22,716
1979-06-23,711
1979-06-24,674
1979-06-25,791
1979-06-26,719
1979-06-27,719
1979-06-28,734
1979-06-29,762
1979-06-30,726
1979-07-01,831
1979-07-02,790
1979-07-03,817
1979-07-04,829
1979-07-05,800
1979-07-06,880
1979-07-07,876
1979-07-08,873
1979-07-09,824
1979-07-10,766
1979-07-11,824
1979-07-12,863
1979-07-13,893
1979-07-14,842
1979-07-15,876
1979-07-16,830
1979-07-17,793
1979-07-18,759
1979-07-19,825
1979-07-20,860
1979-07-21,861
1979-07-22,843
1979-07-23,824
1979-07-24,779
1979-07-25,798
1979-07-26,837
1979-07-27,931
1979-07-28,856
1979-07-29,837
1979-07-30,901
1979-07-31,824
1979-08-01,816
1979-08-02,824
1979-08-03,884
1979-08-04,817
1979-08-05,813
1979-08-06,862
1979-08-07,784
1979-08-08,777
1979-08-09,842
1979-08-10,886
1979-08-11,879
1979-08-12,833
1979-08-13,853
1979-08-14,788
1979-08-15,800
1979-08-16,800
1979-08-17,907
1979-08-18,844
1979-08-19,890
1979-08-20,794
1979-08-21,832
1979-08-22,808
1979-08-23,801
1979-08-24,884
1979-08-25,832
1979-08-26,840
1979-08-27,864
1979-08-28,774
1979-08-29,846
1979-08-30,859
1979-08-31,980
1979-09-01,720
1979-09-02,772
1979-09-03,709
1979-09-04,689
1979-09-05,755
1979-09-06,760
1979-09-07,804
1979-09-08,798
1979-09-09,752
1979-09-10,747
1979-09-11,691
1979-09-12,621
1979-09-13,708
1979-09-14,766
1979-09-15,719
1979-09-16,753
1979-09-17,745
1979-09-18,736
1979-09-19,741
1979-09-20,752
1979-09-21,805
1979-09-22,734
1979-09-23,752
1979-09-24,770
1979-09-25,737
1979-09-26,704
1979-09-27,689
1979-09-28,727
1979-09-29,723
1979-09-30,776
1979-10-01,606
1979-10-02,638
1979-10-03,626
1979-10-04,638
1979-10-05,721
1979-10-06,648
1979-10-07,647
1979-10-08,685
1979-10-09,629
1979-10-10,694
1979-10-11,621
1979-10-12,644
1979-10-13,651
1979-10-14,646
1979-10-15,627
1979-10-16,627
1979-10-17,599
1979-10-18,653
1979-10-19,643
1979-10-20,629
1979-10-21,684
1979-10-22,664
1979-10-23,580
1979-10-24,633
1979-10-25,657
1979-10-26,680
1979-10-27,647
1979-10-28,697
1979-10-29,649
1979-10-30,628
1979-10-31,568
1979-11-01,596
1979-11-02,575
1979-11-03,619
1979-11-04,607
1979-11-05,558
1979-11-06,538
1979-11-07,548
1979-11-08,578
1979-11-09,620
1979-11-10,579
1979-11-11,571
1979-11-12,596
1979-11-13,494
1979-11-14,576
1979-11-15,685
1979-11-16,633
1979-11-17,604
1979-11-18,546
1979-11-19,582
1979-11-20,519
1979-11-21,550
1979-11-22,608
1979-11-23,579
1979-11-24,531
1979-11-25,600
1979-11-26,570
1979-11-27,516
1979-11-28,512
1979-11-29,564
1979-11-30,639
1979-12-01,571
1979-12-02,632
1979-12-03,694
1979-12-04,595
1979-12-05,607
1979-12-06,596
1979-12-07,720
1979-12-08,675
1979-12-09,618
1979-12-10,658
1979-12-11,612
1979-12-12,621
1979-12-13,582
1979-12-14,657
1979-12-15,669
1979-12-16,623
1979-12-17,667
1979-12-18,599
1979-12-19,588
1979-12-20,681
1979-12-21,718
1979-12-22,682
1979-12-23,633
1979-12-24,637
1979-12-25,654
1979-12-26,634
1979-12-27,659
1979-12-28,665
1979-12-29,602
1979-12-30,651
1979-12-31,612
1980-01-01,554
1980-01-02,596
1980-01-03,634
1980-01-04,588
1980-01-05,540
1980-01-06,644
1980-01-07,598
1980-01-08,562
1980-01-09,537
1980-01-10,610
1980-01-11,627
1980-01-12,601
1980-01-13,587
1980-01-14,555
1980-01-15,569
1980-01-16,521
1980-01-17,566
1980-01-18,647
1980-01-19,603
1980-01-20,617
1980-01-21,600
1980-01-22,576
1980-01-23,597
1980-01-24,625
1980-01-25,609
1980-01-26,614
1980-01-27,644
1980-01-28,597
1980-01-29,600
1980-01-30,527
1980-01-31,637
1980-02-01,646
1980-02-02,547
1980-02-03,606
1980-02-04,566
1980-02-05,511
1980-02-06,561
1980-02-07,550
1980-02-08,610
1980-02-09,519
1980-02-10,572
1980-02-11,645
1980-02-12,561
1980-02-13,478
1980-02-14,634
1980-02-15,588
1980-02-16,587
1980-02-17,560
1980-02-18,525
1980-02-19,610
1980-02-20,535
1980-02-21,524
1980-02-22,599
1980-02-23,575
1980-02-24,621
1980-02-25,609
1980-02-26,586
1980-02-27,498
1980-02-28,582
1980-02-29,580
1980-03-01,665
1980-03-02,641
1980-03-03,660
1980-03-04,647
1980-03-05,614
1980-03-06,720
1980-03-07,699
1980-03-08,642
1980-03-09,662
1980-03-10,695
1980-03-11,616
1980-03-12,662
1980-03-13,686
1980-03-14,685
1980-03-15,697
1980-03-16,741
1980-03-17,696
1980-03-18,627
1980-03-19,595
1980-03-20,591
1980-03-21,709
1980-03-22,683
1980-03-23,694
1980-03-24,648
1980-03-25,638
1980-03-26,585
1980-03-27,632
1980-03-28,740
1980-03-29,696
1980-03-30,701
1980-03-31,639
1980-04-01,592
1980-04-02,587
1980-04-03,673
1980-04-04,737
1980-04-05,681
1980-04-06,678
1980-04-07,623
1980-04-08,618
1980-04-09,615
1980-04-10,728
1980-04-11,652
1980-04-12,647
1980-04-13,731
1980-04-14,595
1980-04-15,628
1980-04-16,702
1980-04-17,668
1980-04-18,688
1980-04-19,646
1980-04-20,601
1980-04-21,659
1980-04-22,624
1980-04-23,640
1980-04-24,686
1980-04-25,685
1980-04-26,659
1980-04-27,690
1980-04-28,652
1980-04-29,616
1980-04-30,666
1980-05-01,739
1980-05-02,716
1980-05-03,663
1980-05-04,628
1980-05-05,721
1980-05-06,631
1980-05-07,681
1980-05-08,680
1980-05-09,721
1980-05-10,717
1980-05-11,663
1980-05-12,704
1980-05-13,666
1980-05-14,680
1980-05-15,687
1980-05-16,735
1980-05-17,676
1980-05-18,688
1980-05-19,693
1980-05-20,612
1980-05-21,683
1980-05-22,678
1980-05-23,674
1980-05-24,671
1980-05-25,721
1980-05-26,700
1980-05-27,642
1980-05-28,653
1980-05-29,680
1980-05-30,734
1980-05-31,658
1980-06-01,753
1980-06-02,782
1980-06-03,654
1980-06-04,770
1980-06-05,738
1980-06-06,821
1980-06-07,780
1980-06-08,821
1980-06-09,754
1980-06-10,749
1980-06-11,777
1980-06-12,829
1980-06-13,823
1980-06-14,783
1980-06-15,829
1980-06-16,700
1980-06-17,757
1980-06-18,765
1980-06-19,785
1980-06-20,851
1980-06-21,842
1980-06-22,770
1980-06-23,700
1980-06-24,765
1980-06-25,805
1980-06-26,815
1980-06-27,811
1980-06-28,810
1980-06-29,815
1980-06-30,861
1980-07-01,823
1980-07-02,910
1980-07-03,873
1980-07-04,945
1980-07-05,913
1980-07-06,882
1980-07-07,856
1980-07-08,819
1980-07-09,827
1980-07-10,946
1980-07-11,929
1980-07-12,912
1980-07-13,880
1980-07-14,866
1980-07-15,756
1980-07-16,866
1980-07-17,909
1980-07-18,872
1980-07-19,906
1980-07-20,873
1980-07-21,908
1980-07-22,783
1980-07-23,885
1980-07-24,942
1980-07-25,964
1980-07-26,913
1980-07-27,905
1980-07-28,865
1980-07-29,895
1980-07-30,875
1980-07-31,916
1980-08-01,962
1980-08-02,875
1980-08-03,924
1980-08-04,884
1980-08-05,798
1980-08-06,862
1980-08-07,875
1980-08-08,938
1980-08-09,876
1980-08-10,974
1980-08-11,903
1980-08-12,844
1980-08-13,850
1980-08-14,833
1980-08-15,933
1980-08-16,903
1980-08-17,887
1980-08-18,889
1980-08-19,848
1980-08-20,846
1980-08-21,897
1980-08-22,935
1980-08-23,877
1980-08-24,886
1980-08-25,879
1980-08-26,847
1980-08-27,848
1980-08-28,933
1980-08-29,940
1980-08-30,929
1980-08-31,873
1980-09-01,785
1980-09-02,768
1980-09-03,767
1980-09-04,767
1980-09-05,751
1980-09-06,757
1980-09-07,788
1980-09-08,798
1980-09-09,683
1980-09-10,746
1980-09-11,778
1980-09-12,864
1980-09-13,736
1980-09-14,798
1980-09-15,778
1980-09-16,726
1980-09-17,735
1980-09-18,770
1980-09-19,795
1980-09-20,801
1980-09-21,812
1980-09-22,782
1980-09-23,775
1980-09-24,707
1980-09-25,727
1980-09-26,764
1980-09-27,788
1980-09-28,747
1980-09-29,747
1980-09-30,743
1980-10-01,689
1980-10-02,715
1980-10-03,649
1980-10-04,676
1980-10-05,710
1980-10-06,623
1980-10-07,575
1980-10-08,637
1980-10-09,624
1980-10-10,731
1980-10-11,736
1980-10-12,678
1980-10-13,624
1980-10-14,596
1980-10-15,631
1980-10-16,730
1980-10-17,741
1980-10-18,732
1980-10-19,657
1980-10-20,677
1980-10-21,637
1980-10-22,662
1980-10-23,687
1980-10-24,730
1980-10-25,674
1980-10-26,663
1980-10-27,763
1980-10-28,640
1980-10-29,680
1980-10-30,748
1980-10-31,770
1980-11-01,650
1980-11-02,610
1980-11-03,591
1980-11-04,610
1980-11-05,565
1980-11-06,573
1980-11-07,630
1980-11-08,592
1980-11-09,661
1980-11-10,586
1980-11-11,604
1980-11-12,607
1980-11-13,621
1980-11-14,653
1980-11-15,609
1980-11-16,549
1980-11-17,633
1980-11-18,523
1980-11-19,539
1980-11-20,629
1980-11-21,598
1980-11-22,571
1980-11-23,596
1980-11-24,627
1980-11-25,559
1980-11-26,503
1980-11-27,614
1980-11-28,587
1980-11-29,549
1980-11-30,643
1980-12-01,657
1980-12-02,613
1980-12-03,631
1980-12-04,645
1980-12-05,742
1980-12-06,721
1980-12-07,689
1980-12-08,659
1980-12-09,671
1980-12-10,654
1980-12-11,661
1980-12-12,776
1980-12-13,661
1980-12-14,722
1980-12-15,656
1980-12-16,585
1980-12-17,571
1980-12-18,678
1980-12-19,737
1980-12-20,714
1980-12-21,723
1980-12-22,696
1980-12-23,647
1980-12-24,633
1980-12-25,668
1980-12-26,724
1980-12-27,660
1980-12-28,614
1980-12-29,672
1980-12-30,641
1980-12-31,673
1981-01-01,629
1981-01-02,641
1981-01-03,599
1981-01-04,673
1981-01-05,638
1981-01-06,653
1981-01-07,621
1981-01-08,616
1981-01-09,578
1981-01-10,634
1981-01-11,650
1981-01-12,699
1981-01-13,607
1981-01-14,625
1981-01-15,636
1981-01-16,640
1981-01-17,672
1981-01-18,642
1981-01-19,669
1981-01-20,617
1981-01-21,635
1981-01-22,645
1981-01-23,676
1981-01-24,638
1981-01-25,608
1981-01-26,683
1981-01-27,606
1981-01-28,604
1981-01-29,656
1981-01-30,716
1981-01-31,670
1981-02-01,699
1981-02-02,686
1981-02-03,547
1981-02-04,582
1981-02-05,577
1981-02-06,674
1981-02-07,571
1981-02-08,615
1981-02-09,598
1981-02-10,584
1981-02-11,614
1981-02-12,617
1981-02-13,631
1981-02-14,606
1981-02-15,612
1981-02-16,571
1981-02-17,547
1981-02-18,611
1981-02-19,565
1981-02-20,579
1981-02-21,637
1981-02-22,622
1981-02-23,582
1981-02-24,560
1981-02-25,506
1981-02-26,641
1981-02-27,740
1981-02-28,573
1981-03-01,769
1981-03-02,757
1981-03-03,730
1981-03-04,682
1981-03-05,765
1981-03-06,773
1981-03-07,720
1981-03-08,751
1981-03-09,685
1981-03-10,624
1981-03-11,677
1981-03-12,741
1981-03-13,726
1981-03-14,689
1981-03-15,743
1981-03-16,716
1981-03-17,694
1981-03-18,657
1981-03-19,692
1981-03-20,755
1981-03-21,741
1981-03-22,748
1981-03-23,784
1981-03-24,654
1981-03-25,644
1981-03-26,796
1981-03-27,759
1981-03-28,756
1981-03-29,748
1981-03-30,645
1981-03-31,692
1981-04-01,661
1981-04-02,739
1981-04-03,787
1981-04-04,664
1981-04-05,687
1981-04-06,675
1981-04-07,676
1981-04-08,735
1981-04-09,751
1981-04-10,801
1981-04-11,690
1981-04-12,702
1981-04-13,737
1981-04-14,693
1981-04-15,688
1981-04-16,675
1981-04-17,727
1981-04-18,678
1981-04-19,793
1981-04-20,760
1981-04-21,644
1981-04-22,664
1981-04-23,680
1981-04-24,752
1981-04-25,758
1981-04-26,733
1981-04-27,709
1981-04-28,635
1981-04-29,649
1981-04-30,764
1981-05-01,770
1981-05-02,640
1981-05-03,783
1981-05-04,707
1981-05-05,626
1981-05-06,691
1981-05-07,775
1981-05-08,799
1981-05-09,686
1981-05-10,822
1981-05-11,696
1981-05-12,659
1981-05-13,667
1981-05-14,672
1981-05-15,705
1981-05-16,732
1981-05-17,796
1981-05-18,763
1981-05-19,696
1981-05-20,662
1981-05-21,736
1981-05-22,720
1981-05-23,708
1981-05-24,760
1981-05-25,738
1981-05-26,691
1981-05-27,658
1981-05-28,749
1981-05-29,781
1981-05-30,777
1981-05-31,699
1981-06-01,833
1981-06-02,895
1981-06-03,842
1981-06-04,930
1981-06-05,860
1981-06-06,841
1981-06-07,847
1981-06-08,794
1981-06-09,807
1981-06-10,775
1981-06-11,806
1981-06-12,884
1981-06-13,933
1981-06-14,841
1981-06-15,770
1981-06-16,766
1981-06-17,739
1981-06-18,868
1981-06-19,832
1981-06-20,858
1981-06-21,801
1981-06-22,799
1981-06-23,784
1981-06-24,859
1981-06-25,866
1981-06-26,872
1981-06-27,828
1981-06-28,844
1981-06-29,864
1981-06-30,741
1981-07-01,889
1981-07-02,994
1981-07-03,956
1981-07-04,1024
1981-07-05,985
1981-07-06,857
1981-07-07,863
1981-07-08,881
1981-07-09,922
1981-07-10,1007
1981-07-11,923
1981-07-12,919
1981-07-13,922
1981-07-14,844
1981-07-15,891
1981-07-16,995
1981-07-17,977
1981-07-18,969
1981-07-19,937
1981-07-20,941
1981-07-21,878
1981-07-22,840
1981-07-23,999
1981-07-24,992
1981-07-25,939
1981-07-26,962
1981-07-27,929
1981-07-28,982
1981-07-29,982
1981-07-30,910
1981-07-31,931
1981-08-01,1036
1981-08-02,998
1981-08-03,1008
1981-08-04,850
1981-08-05,896
1981-08-06,999
1981-08-07,1000
1981-08-08,892
1981-08-09,934
1981-08-10,999
1981-08-11,866
1981-08-12,892
1981-08-13,989
1981-08-14,966
1981-08-15,923
1981-08-16,973
1981-08-17,906
1981-08-18,872
1981-08-19,879
1981-08-20,908
1981-08-21,967
1981-08-22,1015
1981-08-23,976
1981-08-24,940
1981-08-25,856
1981-08-26,888
1981-08-27,884
1981-08-28,1028
1981-08-29,922
1981-08-30,960
1981-08-31,911
1981-09-01,846
1981-09-02,806
1981-09-03,780
1981-09-04,853
1981-09-05,824
1981-09-06,816
1981-09-07,865
1981-09-08,764
1981-09-09,791
1981-09-10,839
1981-09-11,836
1981-09-12,843
1981-09-13,906
1981-09-14,711
1981-09-15,784
1981-09-16,774
1981-09-17,791
1981-09-18,913
1981-09-19,828
1981-09-20,806
1981-09-21,803
1981-09-22,745
1981-09-23,721
1981-09-24,867
1981-09-25,937
1981-09-26,816
1981-09-27,926
1981-09-28,841
1981-09-29,765
1981-09-30,784
1981-10-01,649
1981-10-02,780
1981-10-03,810
1981-10-04,708
1981-10-05,743
1981-10-06,739
1981-10-07,755
1981-10-08,806
1981-10-09,775
1981-10-10,694
1981-10-11,752
1981-10-12,734
1981-10-13,700
1981-10-14,707
1981-10-15,690
1981-10-16,772
1981-10-17,694
1981-10-18,727
1981-10-19,738
1981-10-20,650
1981-10-21,714
1981-10-22,729
1981-10-23,761
1981-10-24,677
1981-10-25,836
1981-10-26,697
1981-10-27,669
1981-10-28,691
1981-10-29,701
1981-10-30,761
1981-10-31,779
1981-11-01,608
1981-11-02,618
1981-11-03,650
1981-11-04,589
1981-11-05,603
1981-11-06,671
1981-11-07,561
1981-11-08,635
1981-11-09,654
1981-11-10,658
1981-11-11,620
1981-11-12,632
1981-11-13,632
1981-11-14,659
1981-11-15,687
1981-11-16,548
1981-11-17,641
1981-11-18,610
1981-11-19,677
1981-11-20,659
1981-11-21,640
1981-11-22,623
1981-11-23,710
1981-11-24,632
1981-11-25,580
1981-11-26,725
1981-11-27,654
1981-11-28,676
1981-11-29,660
1981-11-30,638
1981-12-01,662
1981-12-02,619
1981-12-03,672
1981-12-04,656
1981-12-05,714
1981-12-06,734
1981-12-07,679
1981-12-08,760
1981-12-09,756
1981-12-10,658
1981-12-11,723
1981-12-12,714
1981-12-13,764
1981-12-14,732
1981-12-15,737
1981-12-16,570
1981-12-17,744
1981-12-18,740
1981-12-19,695
1981-12-20,683
1981-12-21,730
1981-12-22,738
1981-12-23,640
1981-12-24,701
1981-12-25,738
1981-12-26,739
1981-12-27,793
1981-12-28,715
1981-12-29,616
1981-12-30,714
1981-12-31,737
1982-01-01,698
1982-01-02,666
1982-01-03,644
1982-01-04,650
1982-01-05,712
1982-01-06,618
1982-01-07,677
1982-01-08,665
1982-01-09,688
1982-01-10,637
1982-01-11,667
1982-01-12,682
1982-01-13,527
1982-01-14,656
1982-01-15,727
1982-01-16,652
1982-01-17,634
1982-01-18,631
1982-01-19,629
1982-01-20,596
1982-01-21,682
1982-01-22,745
1982-01-23,621
1982-01-24,670
1982-01-25,725
1982-01-26,705
1982-01-27,624
1982-01-28,690
1982-01-29,613
1982-01-30,634
1982-01-31,711
1982-02-01,652
1982-02-02,561
1982-02-03,611
1982-02-04,666
1982-02-05,644
1982-02-06,628
1982-02-07,663
1982-02-08,637
1982-02-09,627
1982-02-10,621
1982-02-11,599
1982-02-12,687
1982-02-13,628
1982-02-14,635
1982-02-15,634
1982-02-16,618
1982-02-17,604
1982-02-18,571
1982-02-19,647
1982-02-20,672
1982-02-21,689
1982-02-22,617
1982-02-23,594
1982-02-24,607
1982-02-25,650
1982-02-26,670
1982-02-27,647
1982-02-28,705
1982-03-01,704
1982-03-02,648
1982-03-03,808
1982-03-04,719
1982-03-05,840
1982-03-06,769
1982-03-07,775
1982-03-08,747
1982-03-09,669
1982-03-10,720
1982-03-11,697
1982-03-12,807
1982-03-13,756
1982-03-14,784
1982-03-15,699
1982-03-16,749
1982-03-17,679
1982-03-18,736
1982-03-19,796
1982-03-20,778
1982-03-21,758
1982-03-22,857
1982-03-23,739
1982-03-24,716
1982-03-25,769
1982-03-26,819
1982-03-27,729
1982-03-28,787
1982-03-29,746
1982-03-30,791
1982-03-31,679
1982-04-01,759
1982-04-02,804
1982-04-03,748
1982-04-04,760
1982-04-05,717
1982-04-06,667
1982-04-07,748
1982-04-08,776
1982-04-09,852
1982-04-10,749
1982-04-11,821
1982-04-12,740
1982-04-13,750
1982-04-14,731
1982-04-15,803
1982-04-16,811
1982-04-17,735
1982-04-18,740
1982-04-19,732
1982-04-20,708
1982-04-21,768
1982-04-22,673
1982-04-23,738
1982-04-24,750
1982-04-25,791
1982-04-26,798
1982-04-27,678
1982-04-28,755
1982-04-29,779
1982-04-30,807
1982-05-01,780
1982-05-02,829
1982-05-03,709
1982-05-04,680
1982-05-05,654
1982-05-06,750
1982-05-07,839
1982-05-08,683
1982-05-09,738
1982-05-10,822
1982-05-11,754
1982-05-12,711
1982-05-13,777
1982-05-14,829
1982-05-15,647
1982-05-16,766
1982-05-17,795
1982-05-18,779
1982-05-19,653
1982-05-20,749
1982-05-21,798
1982-05-22,750
1982-05-23,888
1982-05-24,803
1982-05-25,718
1982-05-26,723
1982-05-27,833
1982-05-28,799
1982-05-29,734
1982-05-30,795
1982-05-31,759
1982-06-01,864
1982-06-02,906
1982-06-03,839
1982-06-04,978
1982-06-05,885
1982-06-06,888
1982-06-07,907
1982-06-08,875
1982-06-09,816
1982-06-10,893
1982-06-11,1014
1982-06-12,947
1982-06-13,918
1982-06-14,901
1982-06-15,848
1982-06-16,904
1982-06-17,900
1982-06-18,912
1982-06-19,864
1982-06-20,873
1982-06-21,888
1982-06-22,808
1982-06-23,818
1982-06-24,945
1982-06-25,910
1982-06-26,855
1982-06-27,863
1982-06-28,914
1982-06-29,845
1982-06-30,875
1982-07-01,1048
1982-07-02,1010
1982-07-03,1015
1982-07-04,1018
1982-07-05,954
1982-07-06,980
1982-07-07,892
1982-07-08,1016
1982-07-09,1075
1982-07-10,967
1982-07-11,1014
1982-07-12,1005
1982-07-13,971
1982-07-14,976
1982-07-15,994
1982-07-16,1078
1982-07-17,987
1982-07-18,1011
1982-07-19,1037
1982-07-20,1017
1982-07-21,1048
1982-07-22,1040
1982-07-23,1059
1982-07-24,1036
1982-07-25,1065
1982-07-26,997
1982-07-27,993
1982-07-28,1000
1982-07-29,1012
1982-07-30,1091
1982-07-31,1052
1982-08-01,1082
1982-08-02,995
1982-08-03,907
1982-08-04,903
1982-08-05,949
1982-08-06,1063
1982-08-07,949
1982-08-08,1073
1982-08-09,980
1982-08-10,936
1982-08-11,963
1982-08-12,1001
1982-08-13,1005
1982-08-14,964
1982-08-15,983
1982-08-16,959
1982-08-17,973
1982-08-18,896
1982-08-19,1078
1982-08-20,1124
1982-08-21,1054
1982-08-22,1017
1982-08-23,1049
1982-08-24,908
1982-08-25,899
1982-08-26,1049
1982-08-27,1031
1982-08-28,1098
1982-08-29,974
1982-08-30,1009
1982-08-31,1023
1982-09-01,936
1982-09-02,906
1982-09-03,926
1982-09-04,920
1982-09-05,926
1982-09-06,918
1982-09-07,827
1982-09-08,797
1982-09-09,808
1982-09-10,894
1982-09-11,879
1982-09-12,872
1982-09-13,899
1982-09-14,836
1982-09-15,833
1982-09-16,928
1982-09-17,973
1982-09-18,840
1982-09-19,888
1982-09-20,846
1982-09-21,838
1982-09-22,738
1982-09-23,869
1982-09-24,958
1982-09-25,885
1982-09-26,847
1982-09-27,871
1982-09-28,851
1982-09-29,780
1982-09-30,892
1982-10-01,750
1982-10-02,710
1982-10-03,781
1982-10-04,753
1982-10-05,816
1982-10-06,775
1982-10-07,742
1982-10-08,818
1982-10-09,759
1982-10-10,767
1982-10-11,723
1982-10-12,731
1982-10-13,753
1982-10-14,818
1982-10-15,699
1982-10-16,838
1982-10-17,765
1982-10-18,774
1982-10-19,720
1982-10-20,613
1982-10-21,762
1982-10-22,778
1982-10-23,829
1982-10-24,781
1982-10-25,828
1982-10-26,789
1982-10-27,756
1982-10-28,721
